VENDEDOR	CLIENTE	ROTULO	Pedido de Venda	Status OP	DESCRICAO	OP	COD.CAPACIDADE	CAPACIDADE	TIPO	DATA ENTRADA	DATA PREPARACAO	DATA LITOGRAFIA	DATA MONSTAGEM	DATA ENTREGA	QUANTIDADE PEDIDO	QTDE FOLHAS	QTDE POR FOLHA	VERNIZ.INT 01	VERNIZ.INT 02	ESMALTE	REVESTIMENTO	VERNIZ.ACABAMENTO	PREPARACAO	1a.COR	2a.COR	3a.COR	4a.COR	5a.COR	6a.COR	7a.COR	8a.COR	LITOGRAFIA	FECHAMENTO	Neck IN	Qtde.OP	Qtde.Faturada	Data Faturada	Nota Fiscal	Saldo.OP	OP.Faturada	Estado.Entrega	Cidade Entrega	OBS. da OP	Fechamento	Verniz CP	Verniz TP	Verniz FD	Verniz ARG	Total.Fat	Status Pela Tolerancia
FABIO	SUPRA TINTAS IND. LTDA	361.0293.01.0	41722013	Finalizada	3,6S- SUPRA TINTA USO PROFISSIONAL	63742013	361	GALÃO-S.	LATA	27/03/2013	06/04/2013	10/04/2013	11/04/2013	13/04/2013	2500	656	4			ESM.BRANCO COMUM	SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO OPACO 2ªPASS	MAGENTA EUROPA	AZUL DURAMAR	BRANCO OPACO	AMARELO EUROPA	VERMELHO LINOVA				FA	NÃO	2500	1196	18/04/2013	23287	1304	63742013	SP	VALINHOS		SOLDA	NAT	VEX	VEX	VEX	2507	Finalizada
FABIO	SUPRA TINTAS IND. LTDA	361.0293.01.0	41722013	Finalizada	3,6S- SUPRA TINTA USO PROFISSIONAL	63742013	361	GALÃO-S.	LATA	27/03/2013	06/04/2013	10/04/2013	11/04/2013	13/04/2013																						1311	18/04/2013	23294	-7		SP	VALINHOS		SOLDA	NAT	VEX	VEX	VEX	2507	Finalizada
FABIO	SUPRA TINTAS IND. LTDA	361.0293.01.0	41722013	Finalizada	3,6S- SUPRA TINTA USO PROFISSIONAL	63752013	361	GALÃO-S.	LATA	27/03/2013	18/04/2013	22/04/2013	23/04/2013	25/04/2013	2500	656	4			ESM.BRANCO COMUM	SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO OPACO 2ªPASS	MAGENTA EUROPA	AZUL DURAMAR	BRANCO OPACO	AMARELO EUROPA	VERMELHO LINOVA				FA	NÃO	2500	2101	18/04/2013	23294	399	63752013	SP	VALINHOS		SOLDA	NAT	VEX	VEX	VEX	2101	Finalizada
FABIO	SUPRA TINTAS IND. LTDA	361.0293.01.0	41722013	Finalizada	3,6S- SUPRA TINTA USO PROFISSIONAL	63762013	361	GALÃO-S.	LATA	27/03/2013	06/05/2013	10/05/2013	11/05/2013	13/05/2013	2500	656	4			ESM.BRANCO COMUM	SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO OPACO 2ªPASS	MAGENTA EUROPA	AZUL DURAMAR	BRANCO OPACO	AMARELO EUROPA	VERMELHO LINOVA				FA	NÃO	2500	2750	21/05/2013	24208	-250	63762013	SP	VALINHOS		SOLDA	NAT	VEX	VEX	VEX	2750	Finalizada
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	900.0167.08.0	41802013	Finalizada	900ML- NATRIELLI  CASA NOBRE SOLVENTES	63772013	900	900ML-83,5.	LATA	27/03/2013	21/03/2013	25/03/2013	26/03/2013	28/03/2013	4000	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	AZUL EUROPA	PRETO							Ø24	NÃO	4000	4000	12/04/2013	23109	0	63772013	SP	SANTANA DE PARNAIBA		SOLDA	NAT	VEX	VEX		4000	Finalizada
DALTON	INOVE  PACK DO BARSIL IND. E COM. SAN. E DOMI.	120.0395.03.0	41742013	Finalizada	120- TECBRIL  CERA  LIMPADORA 200G	63782013	120	Ø120 (AUTO).	LATA REPUXO	27/03/2013	03/04/2013	07/04/2013	08/04/2013	10/04/2013	15000	0	0	EPOXI FENOLICO		ESMALTE BRANCO POLIESTER	COM VERNIZ	VERNIZ ACABAMENTO POLIESTER		AZUL EUROPA	MAGENTA EUROPA	AMARELO PREPARADO	PRETO						TP	NÃO	15000	15000	16/04/2013	23210	0	63782013	SP	SANTO  ANDRE		REPUXO	VI	VZ	VZ		15000	Finalizada
DALTON	INOVE  PACK DO BARSIL IND. E COM. SAN. E DOMI.	120.0395.06.0	41742013	Finalizada	TAMPA - Ø120  TECBRIL CERA LIMPADORA 200G	63792013	120	Ø120 (AUTO).	LATA REPUXO	27/03/2013	03/04/2013	07/04/2013	08/04/2013	10/04/2013	15000	0	0		EPOXI FENOLICO	ESMALTE BRANCO POLIESTER	COM VERNIZ	VERNIZ ACABAMENTO POLIESTER		MAGENTA EUROPA	AMARELO PREPARADO	PRETO	AZUL EUROPA						TP	NÃO	15000	15000	16/04/2013	23210	0	63792013	SP	SANTO  ANDRE		REPUXO		VZ			15000	Finalizada
JORGE	MARCELO HERBE JAUCH - ME	141.1540.01.0	41882013	Finalizada	¼GLS-  NATURAL  S/VZ	63802013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013	2200	165	14				SEM VZ INTERNO												FA	NÃO	2200				2200		SP	VARGEM GDE PAULISTA		SOLDA	NAT	VEX	VEX	VEX	0	Finalizada
JORGE	MARCELO HERBE JAUCH - ME	361.1540.01.0	41882013	Finalizada	3,6S- NATURAL  S/VZ	63812013	361	GALÃO-S.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013	600	158	4				SEM VZ INTERNO												FA	NÃO	600				600		SP	VARGEM GDE PAULISTA		SOLDA	NAT	VEX	VEX	VEX	0	Finalizada
SANDRA	INDUSTRIA  QUIMICA  UNA LTDA	140.0188.01.0	41582013	Finalizada	¼GLA- GUNFLEX  AZUL  COLA	63822013	140	¼  (A).	LATA	27/03/2013	02/04/2013	06/04/2013	07/04/2013	09/04/2013	8000	0	0	EPOXI FENOLICO		ESM.BRANCO COMUM	COM VERNIZ	ACABAMENTO COMUM		AZUL DURAMAR	VERMELHO VIVAVINIL	AZUL UNA							FA	NÃO	8000	7176	23/04/2013	23410	824	63822013	SP	ITAQUAQUECETUBA		AGRAFADO	VI	VZ	VZ	VZ	7176	Finalizada
LUCIANA	BRASILUX TINTAS TÉCNICAS LTDA	361.0088.28.0	41692013	Finalizada	3,6S- BRASICAR  COMPLEMENTOS AUTOMO. C/VZ	63832013	361	GALÃO-S.	LATA	27/03/2013	22/03/2013	26/03/2013	27/03/2013	29/03/2013	6000	1575	4	EPOXI FENOLICO			COM VERNIZ	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO	BRANCO BRILTINTAS	BRANCO BRILTINTAS 2ªPASS	AZUL EUROPA	VERDE PREPARADO	AMARELO EUROPA			FA	NÃO	6000	5520	05/04/2013	22929	480	63832013	SP	MATÃO			VI	VZ	VZ	VZ	5520	Finalizada
DALTON	VIAPOL LTDA	900.0322.01.0	41712013	Finalizada	900ML- VIABIT  PINTURA  ASFALTICA	63842013	900	900ML-83,5.	LATA	27/03/2013	26/03/2013	30/03/2013	31/03/2013	02/04/2013	5000	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AZUL ADEFLEX	AZUL EUROPA	AMARELO MEDIO	PRETO	MAGENTA EUROPA	VERDE ADEFLEX				Ø24	NÃO	5000	4636	16/04/2013	23193	364	63842013	SP	CAÇAPAVA			NAT	VEX	VEX		4636	Finalizada
DALTON	VIAPOL LTDA	141.0322.04.0	41732013	Finalizada	¼GLS- VIAPOL  VIAPOXI  ADESIVO  COMP "A" 670G	63852013	141	¼  (S).	LATA	27/03/2013	02/04/2013	06/04/2013	07/04/2013	09/04/2013	5000	375	14			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERDE ADEFLEX	LARANJA RILAPLAST	PRETO	AZUL REALCE						FA	NÃO	5000	4680	16/04/2013	23213	320	63852013	SP	CAÇAPAVA			NAT	VEX	VEX	VEX	4680	Finalizada
DALTON	VIAPOL LTDA	361.0322.03.0	41732013	Finalizada	3,6S- VIAPOL PRIMER PARA MANTA ASFALTICA	63862013	361	GALÃO-S.	LATA	27/03/2013	05/04/2013	09/04/2013	10/04/2013	12/04/2013	2000	525	4			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AZUL ADEFLEX	AZUL EUROPA	AMARELO BANDEIRA	MAGENTA EUROPA	PRETO	VERDE ADEFLEX				FA	NÃO	2000	1794	18/04/2013	23288	206	63862013	SP	CAÇAPAVA			NAT	VEX	VEX	VEX	1794	Finalizada
DALTON	VIAPOL LTDA	361.0322.04.0	41732013	Finalizada	3,6S- FUSEPROTEC  RESINA  ACRILICA	63872013	361	GALÃO-S.	LATA	27/03/2013	05/04/2013	09/04/2013	10/04/2013	12/04/2013	2000	525	4			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	MAGENTA EUROPA	AMARELO BANDEIRA	VERDE ADEFLEX	AZUL ADEFLEX					FA	NÃO	2000	1748	19/04/2013	23324	252	63872013	SP	CAÇAPAVA		SOLDA	NAT	VEX	VEX	VEX	1748	Finalizada
DALTON	VIAPOL LTDA	142.0322.02.0	41732013	Finalizada	MEIO ¼- VIAPOL VIAPOXI ADESIVO COMP."B" 330G	63882013	142	¼ ESPECIAL.	LATA	27/03/2013	02/04/2013	06/04/2013	07/04/2013	09/04/2013	5000	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	VERDE ADEFLEX	AZUL REALCE	LARANJA RILAPLAST	PRETO					FA	NÃO	5000	4680	16/04/2013	23213	320	63882013	SP	CAÇAPAVA			NAT	VEX	VEX	VEX	4680	Finalizada
ROGERIO BARRETO MARTINS	LIDERLUX  QUÍMICA IND E COM LTDA EPP	361.1227.01.0	42062013	Finalizada	3,6S- LIDERLUX  QUIMICA	63892013	361	GALÃO-S.	LATA	27/03/2013	05/04/2013	09/04/2013	10/04/2013	12/04/2013	2000	525	4			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO								FA	SIM	2000	1725	24/04/2013	23448	275	63892013	SP	RAFARD		SOLDA	NAT	VEX	VEX	VEX	1725	Finalizada
ROGERIO BARRETO MARTINS	LIDERLUX  QUÍMICA IND E COM LTDA EPP	141.1227.01.0	42062013	Finalizada	¼GLS- LIDERLUX  LINHA  INDUSTRIAL	63902013	141	¼  (S).	LATA	27/03/2013	05/04/2013	09/04/2013	10/04/2013	12/04/2013	5000	375	14			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO								FA	NÃO	5000	3632	25/04/2013	23476	1368	63902013	SP	RAFARD		SOLDA	NAT	VEX	VEX	VEX	3632	Finalizada
ROGERIO BARRETO MARTINS	BUFALO IND. E COM. DE PRODS. QUÍMICO LTDA	900.1469.01.0	40622013	Finalizada	900ML- BUFALO  CRESOL DESINFETANTE 750ML	63912013	900	900ML-83,5.	LATA	27/03/2013	23/03/2013	27/03/2013	28/03/2013	30/03/2013	20000	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AZUL TOZAN	AMARELO PREPARADO	BRANCO OPACO 2ªPASS							Ø24	NÃO	20000	18290	24/04/2013	23426	1710	63912013	SP	EMBU			NAT	NAT	NAT		18290	Finalizada
ROGERIO BARRETO MARTINS	IND. E COM. DE TINTAS ROMA LTDA  SP	361.0161.06.0	36612013	Finalizada	3,6S- ROMA PISO	63922013	361	GALÃO-S.	LATA	27/03/2013	23/03/2013	27/03/2013	28/03/2013	30/03/2013	1656	435	4		EPOXI FENOLICO	ESM.BRANCO DULUX	COM VERNIZ	ACABAMENTO COMUM											FA	NÃO	1656	1667	29/04/2013	23544	-11	63922013	SP	SAO JOSE RIO PRETO		SOLDA	VI	VZ	VZ	VZ	1667	Finalizada
ROGERIO BARRETO MARTINS	POLIMEROS BRASIL IND.E COM.DE TINTAS LTDA	360.0327.01.0	34302013	Finalizada	3,6A- MAXICRIL  AZUL	63932013	360	GALÃO-A.	LATA	27/03/2013	23/03/2013	27/03/2013	28/03/2013	30/03/2013	500	131	4		EPOXI FENOLICO	ESM.BRANCO DULUX	COM VERNIZ	ACABAMENTO COMUM		PRETO	AMARELO EUROPA	AZUL METALCOR	MAGENTA EUROPA						FA	NÃO	500	500	28/06/2013	25291	0	63932013	SP	SÃO PAULO		AGRAFADO	VI	VZ	VZ	VZ	500	Finalizada
ROGERIO BARRETO MARTINS	POLIMEROS BRASIL IND.E COM.DE TINTAS LTDA	360.0327.01.0	34302013	Finalizada	3,6A- MAXICRIL  AZUL	63942013	360	GALÃO-A.	LATA	27/03/2013	23/03/2013	27/03/2013	28/03/2013	30/03/2013	500	131	4		EPOXI FENOLICO	ESM.BRANCO DULUX	COM VERNIZ	ACABAMENTO COMUM		PRETO	AMARELO EUROPA	AZUL METALCOR	MAGENTA EUROPA						FA	NÃO	500	500	28/06/2013	25291	0	63942013	SP	SÃO PAULO		AGRAFADO	VI	VZ	VZ	VZ	500	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	995.0138.14.0	41382013	Finalizada	MP1- ME004C CARPLAST ADESIVO PLASTICO 1KG	63952013	995	MP.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013	107310	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO	AZUL REFLEX BLUE							TP	NÃO	107310	4678	03/04/2013	22851	102632	63952013	SP	DIADEMA			NAT	VEX	VEX		25236	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	995.0138.14.0	41382013	Finalizada	MP1- ME004C CARPLAST ADESIVO PLASTICO 1KG	63952013	995	MP.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						3861	18/04/2013	23272	98771		SP	DIADEMA			NAT	VEX	VEX		25236	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	995.0138.14.0	41382013	Finalizada	MP1- ME004C CARPLAST ADESIVO PLASTICO 1KG	63952013	995	MP.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1287	18/04/2013	23285	97484		SP	DIADEMA			NAT	VEX	VEX		25236	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	995.0138.14.0	41382013	Finalizada	MP1- ME004C CARPLAST ADESIVO PLASTICO 1KG	63952013	995	MP.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						5148	01/05/2013	23618	92336		SP	DIADEMA			NAT	VEX	VEX		25236	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	995.0138.14.0	41382013	Finalizada	MP1- ME004C CARPLAST ADESIVO PLASTICO 1KG	63952013	995	MP.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						5148	06/05/2013	23774	87188		SP	DIADEMA			NAT	VEX	VEX		25236	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	995.0138.14.0	41382013	Finalizada	MP1- ME004C CARPLAST ADESIVO PLASTICO 1KG	63952013	995	MP.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						5114	07/05/2013	23788	82074		SP	DIADEMA			NAT	VEX	VEX		25236	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013	62658	4699	14			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	AZUL REFLEX BLUE	PRETO							FA	SIM	62658	1062	02/04/2013	22818	61596	63962013	SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	04/04/2013	22906	57348		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	18/04/2013	23285	53100		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						3186	01/05/2013	23618	49914		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1062	03/05/2013	23696	48852		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						5310	07/05/2013	23788	43542		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	13/05/2013	23960	39294		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	21/05/2013	24221	35046		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						2124	22/05/2013	24253	32922		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	04/06/2013	24587	28674		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	10/06/2013	24794	24426		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						5310	13/06/2013	24854	19116		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1062	17/06/2013	24934	18054		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	20/06/2013	25023	13806		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1062	28/06/2013	25284	12744		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						6254	02/07/2013	25377	6490		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.25.0	41392013	Finalizada	¼GLS- ME005C  CARPLAST ADESIVO . P/LAMINA. 880G  	63962013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						2124	05/07/2013	25463	4366		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	58292	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.19.1	41402013	Finalizada	¼GLS- ME006C  CARPLAST  MASSA   ANTI-RUIDO  S/VZ	63972013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013	18054	1354	14			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	AZUL REFLEX BLUE	PRETO							FA	SIM	18054	2124	05/04/2013	22933	15930	63972013	SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	13806	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.19.1	41402013	Finalizada	¼GLS- ME006C  CARPLAST  MASSA   ANTI-RUIDO  S/VZ	63972013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1062	24/04/2013	23446	14868		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	13806	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.19.1	41402013	Finalizada	¼GLS- ME006C  CARPLAST  MASSA   ANTI-RUIDO  S/VZ	63972013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	07/05/2013	23806	10620		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	13806	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.19.1	41402013	Finalizada	¼GLS- ME006C  CARPLAST  MASSA   ANTI-RUIDO  S/VZ	63972013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1062	27/05/2013	24404	9558		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	13806	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.19.1	41402013	Finalizada	¼GLS- ME006C  CARPLAST  MASSA   ANTI-RUIDO  S/VZ	63972013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						4248	12/06/2013	24813	5310		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	13806	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	141.0138.19.1	41402013	Finalizada	¼GLS- ME006C  CARPLAST  MASSA   ANTI-RUIDO  S/VZ	63972013	141	¼  (S).	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1062	25/06/2013	25177	4248		SP	DIADEMA		SOLDA	NAT	VEX	VEX	VEX	13806	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013	38376	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AMARELO PREPARADO	VERMELHO LINOVA	AZUL REFLEX BLUE	PRETO						TP	NÃO	38376	2160	24/04/2013	23446	36216	63982013	SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						2160	06/05/2013	23758	34056		SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						2160	07/05/2013	23788	31896		SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1080	22/05/2013	24253	30816		SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						1080	26/06/2013	25208	29736		SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						3240	02/07/2013	25349	26496		SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	139.0138.09.0	41412013	Finalizada	MP500- ME009C CARPLAST PLASLIGHT ADES.PLAS.495G 	63982013	139	Ø139-MARMITA.	LATA	27/03/2013	25/03/2013	29/03/2013	30/03/2013	01/04/2013																						624	02/07/2013	25377	25872		SP	DIADEMA		SOLDA	NAT	NAT	NAT		23304	Finalizada
